# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
3.330000000000e-01	1.816294626444e+02	2.175652597302e-03	2.175652597302e-03
3.340000000000e-01	1.811320692002e+02	2.213852122943e-03	2.213852122943e-03
3.350000000000e-01	1.806346757559e+02	2.252051648571e-03	2.252051648571e-03
3.360000000000e-01	1.801339265053e+02	2.287926258249e-03	2.287926258249e-03
3.370000000000e-01	1.796331772547e+02	2.323800867926e-03	2.323800867926e-03
3.380000000000e-01	1.791307551051e+02	2.358551988781e-03	2.358551988781e-03
3.390000000000e-01	1.786266600566e+02	2.392179620837e-03	2.392179620837e-03
3.400000000000e-01	1.781225650081e+02	2.425807252882e-03	2.425807252882e-03
3.410000000000e-01	1.776151359250e+02	2.457269078696e-03	2.457269078696e-03
3.420000000000e-01	1.771077068419e+02	2.488730904509e-03	2.488730904509e-03
3.430000000000e-01	1.765986175042e+02	2.519151860737e-03	2.519151860737e-03
3.440000000000e-01	1.760878679119e+02	2.548531947400e-03	2.548531947400e-03
3.450000000000e-01	1.755771183196e+02	2.577912034053e-03	2.577912034053e-03
3.460000000000e-01	1.750630635079e+02	2.605297003630e-03	2.605297003630e-03
3.470000000000e-01	1.745490086963e+02	2.632681973208e-03	2.632681973208e-03
3.480000000000e-01	1.740333098009e+02	2.659113801230e-03	2.659113801230e-03
3.490000000000e-01	1.735159668217e+02	2.684592487716e-03	2.684592487716e-03
3.500000000000e-01	1.729986238425e+02	2.710071174192e-03	2.710071174192e-03
3.510000000000e-01	1.724780115019e+02	2.733734279282e-03	2.733734279282e-03
3.520000000000e-01	1.719573991613e+02	2.757397384372e-03	2.757397384372e-03
3.530000000000e-01	1.714351624140e+02	2.780198811304e-03	2.780198811304e-03
3.540000000000e-01	1.709113012601e+02	2.802138560097e-03	2.802138560097e-03
3.550000000000e-01	1.703874401062e+02	2.824078308881e-03	2.824078308881e-03
3.560000000000e-01	1.698603524120e+02	2.844388106599e-03	2.844388106599e-03
3.570000000000e-01	1.693332647177e+02	2.864697904318e-03	2.864697904318e-03
3.580000000000e-01	1.688045757413e+02	2.884239848583e-03	2.884239848583e-03
3.590000000000e-01	1.682742854828e+02	2.903013939411e-03	2.903013939411e-03
3.600000000000e-01	1.677439952243e+02	2.921788030232e-03	2.921788030232e-03
3.610000000000e-01	1.672105280542e+02	2.939121159329e-03	2.939121159329e-03
3.620000000000e-01	1.666770608841e+02	2.956454288427e-03	2.956454288427e-03
3.630000000000e-01	1.661420189073e+02	2.973114392839e-03	2.973114392839e-03
3.640000000000e-01	1.656054021240e+02	2.989101472580e-03	2.989101472580e-03
3.650000000000e-01	1.650687853407e+02	3.005088552314e-03	3.005088552314e-03
3.660000000000e-01	1.645290478530e+02	3.019824333781e-03	3.019824333781e-03
3.670000000000e-01	1.639893103654e+02	3.034560115247e-03	3.034560115247e-03
3.680000000000e-01	1.634480277657e+02	3.048717381332e-03	3.048717381332e-03
3.690000000000e-01	1.629052000538e+02	3.062296132050e-03	3.062296132050e-03
3.700000000000e-01	1.623623723419e+02	3.075874882762e-03	3.075874882762e-03
3.710000000000e-01	1.618164864133e+02	3.088390071655e-03	3.088390071655e-03
3.720000000000e-01	1.612706004848e+02	3.100905260549e-03	3.100905260549e-03
3.730000000000e-01	1.607232021918e+02	3.112934850235e-03	3.112934850235e-03
3.740000000000e-01	1.601742915344e+02	3.124478840724e-03	3.124478840724e-03
3.750000000000e-01	1.596253808770e+02	3.136022831209e-03	3.136022831209e-03
3.760000000000e-01	1.590734804077e+02	3.146686583356e-03	3.146686583356e-03
3.770000000000e-01	1.585215799385e+02	3.157350335503e-03	3.157350335503e-03
3.780000000000e-01	1.579682027090e+02	3.167618602850e-03	3.167618602850e-03
3.790000000000e-01	1.574133487192e+02	3.177491385406e-03	3.177491385406e-03
3.800000000000e-01	1.568584947295e+02	3.187364167957e-03	3.187364167957e-03
3.810000000000e-01	1.563007248273e+02	3.196533281132e-03	3.196533281132e-03
3.820000000000e-01	1.557429549251e+02	3.205702394306e-03	3.205702394306e-03
3.830000000000e-01	1.551837464983e+02	3.214562205755e-03	3.214562205755e-03
3.840000000000e-01	1.546230995469e+02	3.223112715486e-03	3.223112715486e-03
3.850000000000e-01	1.540624525956e+02	3.231663225214e-03	3.231663225214e-03
3.860000000000e-01	1.534989686498e+02	3.239677709660e-03	3.239677709660e-03
3.870000000000e-01	1.529354847041e+02	3.247692194105e-03	3.247692194105e-03
3.880000000000e-01	1.523706028509e+02	3.255478590795e-03	3.255478590795e-03
3.890000000000e-01	1.518043230901e+02	3.263036899735e-03	3.263036899735e-03
3.900000000000e-01	1.512380433294e+02	3.270595208673e-03	3.270595208673e-03
3.910000000000e-01	1.506690099884e+02	3.277774236450e-03	3.277774236450e-03
3.920000000000e-01	1.500999766474e+02	3.284953264228e-03	3.284953264228e-03
3.930000000000e-01	1.495295881256e+02	3.291979514406e-03	3.291979514406e-03
3.940000000000e-01	1.489578444230e+02	3.298852986988e-03	3.298852986988e-03
3.950000000000e-01	1.483861007204e+02	3.305726459569e-03	3.305726459569e-03
3.960000000000e-01	1.478116907853e+02	3.312364736257e-03	3.312364736257e-03
3.970000000000e-01	1.472372808502e+02	3.319003012946e-03	3.319003012946e-03
3.980000000000e-01	1.466615602809e+02	3.325557096422e-03	3.325557096422e-03
3.990000000000e-01	1.460845290774e+02	3.332026986687e-03	3.332026986687e-03
4.000000000000e-01	1.455074978739e+02	3.338496876951e-03	3.338496876951e-03
4.010000000000e-01	1.449278911246e+02	3.344861472808e-03	3.344861472808e-03
4.020000000000e-01	1.443482843752e+02	3.351226068664e-03	3.351226068664e-03
4.030000000000e-01	1.437674130542e+02	3.357567628736e-03	3.357567628736e-03
4.040000000000e-01	1.431852771615e+02	3.363886153025e-03	3.363886153025e-03
4.050000000000e-01	1.426031412689e+02	3.370204677313e-03	3.370204677313e-03
4.060000000000e-01	1.420185232365e+02	3.376532348193e-03	3.376532348193e-03
4.070000000000e-01	1.414339052042e+02	3.382860019074e-03	3.382860019074e-03
4.080000000000e-01	1.408480698643e+02	3.389217810467e-03	3.389217810467e-03
4.090000000000e-01	1.402610172170e+02	3.395605722374e-03	3.395605722374e-03
4.100000000000e-01	1.396739645696e+02	3.401993634281e-03	3.401993634281e-03
4.110000000000e-01	1.390845252725e+02	3.408488655531e-03	3.408488655531e-03
4.120000000000e-01	1.384950859754e+02	3.414983676781e-03	3.414983676781e-03
4.130000000000e-01	1.379044775158e+02	3.421553530999e-03	3.421553530999e-03
4.140000000000e-01	1.373126998939e+02	3.428198218183e-03	3.428198218183e-03
4.150000000000e-01	1.367209222719e+02	3.434842905369e-03	3.434842905369e-03
4.160000000000e-01	1.361268549291e+02	3.441675434615e-03	3.441675434615e-03
4.170000000000e-01	1.355327875862e+02	3.448507963861e-03	3.448507963861e-03
4.180000000000e-01	1.349375997840e+02	3.455451286036e-03	3.455451286036e-03
4.190000000000e-01	1.343412915225e+02	3.462505401139e-03	3.462505401139e-03
4.200000000000e-01	1.337449832609e+02	3.469559516244e-03	3.469559516244e-03
4.210000000000e-01	1.331464830010e+02	3.476864493653e-03	3.476864493653e-03
4.220000000000e-01	1.325479827410e+02	3.484169471062e-03	3.484169471062e-03
4.230000000000e-01	1.319484109613e+02	3.491612275041e-03	3.491612275041e-03
4.240000000000e-01	1.313477676619e+02	3.499192905586e-03	3.499192905586e-03
4.250000000000e-01	1.307471243625e+02	3.506773536133e-03	3.506773536133e-03
4.260000000000e-01	1.301443869425e+02	3.514650123354e-03	3.514650123354e-03
4.270000000000e-01	1.295416495225e+02	3.522526710574e-03	3.522526710574e-03
4.280000000000e-01	1.289378894430e+02	3.530559191618e-03	3.530559191618e-03
4.290000000000e-01	1.283331067039e+02	3.538747566481e-03	3.538747566481e-03
4.300000000000e-01	1.277283239649e+02	3.546935941346e-03	3.546935941346e-03
4.310000000000e-01	1.271215445148e+02	3.555447493104e-03	3.555447493104e-03
4.320000000000e-01	1.265147650647e+02	3.563959044862e-03	3.563959044862e-03
4.330000000000e-01	1.259070114291e+02	3.572635682176e-03	3.572635682176e-03
4.340000000000e-01	1.252982836081e+02	3.581477405043e-03	3.581477405043e-03
4.350000000000e-01	1.246895557870e+02	3.590319127912e-03	3.590319127912e-03
4.360000000000e-01	1.240789275946e+02	3.599493683209e-03	3.599493683209e-03
4.370000000000e-01	1.234682994022e+02	3.608668238507e-03	3.608668238507e-03
4.380000000000e-01	1.228567448182e+02	3.618008412833e-03	3.618008412833e-03
4.390000000000e-01	1.222442638427e+02	3.627514206186e-03	3.627514206186e-03
4.400000000000e-01	1.216317828671e+02	3.637019999540e-03	3.637019999540e-03
4.410000000000e-01	1.210174962172e+02	3.646851272669e-03	3.646851272669e-03
4.420000000000e-01	1.204032095673e+02	3.656682545798e-03	3.656682545798e-03
4.430000000000e-01	1.197880433617e+02	3.666671650672e-03	3.666671650672e-03
4.440000000000e-01	1.191719976004e+02	3.676818587287e-03	3.676818587287e-03
4.450000000000e-01	1.185559518391e+02	3.686965523904e-03	3.686965523904e-03
4.460000000000e-01	1.179381929203e+02	3.697414369142e-03	3.697414369142e-03
4.470000000000e-01	1.173204340016e+02	3.707863214381e-03	3.707863214381e-03
4.480000000000e-01	1.167018411462e+02	3.718454233418e-03	3.718454233418e-03
4.490000000000e-01	1.160824143542e+02	3.729187426252e-03	3.729187426252e-03
4.500000000000e-01	1.154629875622e+02	3.739920619087e-03	3.739920619087e-03
4.510000000000e-01	1.148419374535e+02	3.750916937069e-03	3.750916937069e-03
4.520000000000e-01	1.142208873448e+02	3.761913255051e-03	3.761913255051e-03
4.530000000000e-01	1.135990474649e+02	3.773028771892e-03	3.773028771892e-03
4.540000000000e-01	1.129764178137e+02	3.784263487590e-03	3.784263487590e-03
4.550000000000e-01	1.123537881625e+02	3.795498203289e-03	3.795498203289e-03
4.560000000000e-01	1.117296219094e+02	3.806943251702e-03	3.806943251702e-03
4.570000000000e-01	1.111054556562e+02	3.818388300115e-03	3.818388300115e-03
4.580000000000e-01	1.104805421311e+02	3.829922902447e-03	3.829922902447e-03
4.590000000000e-01	1.098548813342e+02	3.841547058695e-03	3.841547058695e-03
4.600000000000e-01	1.092292205373e+02	3.853171214943e-03	3.853171214943e-03
4.610000000000e-01	1.086021063282e+02	3.864940281467e-03	3.864940281467e-03
4.620000000000e-01	1.079749921191e+02	3.876709347991e-03	3.876709347991e-03
4.630000000000e-01	1.073471712856e+02	3.888532382505e-03	3.888532382505e-03
4.640000000000e-01	1.067186438277e+02	3.900409385008e-03	3.900409385008e-03
4.650000000000e-01	1.060901163697e+02	3.912286387512e-03	3.912286387512e-03
4.660000000000e-01	1.054602148206e+02	3.924231778841e-03	3.924231778841e-03
4.670000000000e-01	1.048303132714e+02	3.936177170171e-03	3.936177170171e-03
4.680000000000e-01	1.041997437357e+02	3.948135801412e-03	3.948135801412e-03
4.690000000000e-01	1.035685062134e+02	3.960107672566e-03	3.960107672566e-03
4.700000000000e-01	1.029372686911e+02	3.972079543719e-03	3.972079543719e-03
4.710000000000e-01	1.023047322438e+02	3.984033841136e-03	3.984033841136e-03
4.720000000000e-01	1.016721957965e+02	3.995988138554e-03	3.995988138554e-03
4.730000000000e-01	1.010390278628e+02	4.007910661417e-03	4.007910661417e-03
4.740000000000e-01	1.004052284427e+02	4.019801409725e-03	4.019801409725e-03
4.750000000000e-01	9.977142902261e+01	4.031692158032e-03	4.031692158032e-03
4.760000000000e-01	9.913640146325e+01	4.043471687363e-03	4.043471687363e-03
4.770000000000e-01	9.850137390388e+01	4.055251216694e-03	4.055251216694e-03
4.780000000000e-01	9.786574912312e+01	4.066950569882e-03	4.066950569882e-03
4.790000000000e-01	9.722952712097e+01	4.078569746927e-03	4.078569746927e-03
4.800000000000e-01	9.659330511882e+01	4.090188923972e-03	4.090188923972e-03
4.810000000000e-01	9.595592121861e+01	4.101597385884e-03	4.101597385884e-03
4.820000000000e-01	9.531853731840e+01	4.113005847795e-03	4.113005847795e-03
4.830000000000e-01	9.468058816027e+01	4.124283273890e-03	4.124283273890e-03
4.840000000000e-01	9.404207374424e+01	4.135429664170e-03	4.135429664170e-03
4.850000000000e-01	9.340355932820e+01	4.146576054449e-03	4.146576054449e-03
4.860000000000e-01	9.276394460929e+01	4.157408259963e-03	4.157408259963e-03
4.870000000000e-01	9.212432989038e+01	4.168240465476e-03	4.168240465476e-03
4.880000000000e-01	9.148417954037e+01	4.178889262352e-03	4.178889262352e-03
4.890000000000e-01	9.084349355928e+01	4.189354650592e-03	4.189354650592e-03
4.900000000000e-01	9.020280757817e+01	4.199820038831e-03	4.199820038831e-03
4.910000000000e-01	8.956107820424e+01	4.209865694598e-03	4.209865694598e-03
4.920000000000e-01	8.891934883030e+01	4.219911350365e-03	4.219911350365e-03
4.930000000000e-01	8.827711111130e+01	4.229720658562e-03	4.229720658562e-03
4.940000000000e-01	8.763436504725e+01	4.239293619195e-03	4.239293619195e-03
4.950000000000e-01	8.699161898319e+01	4.248866579825e-03	4.248866579825e-03
4.960000000000e-01	8.634788177355e+01	4.257914068175e-03	4.257914068175e-03
4.970000000000e-01	8.570414456392e+01	4.266961556525e-03	4.266961556525e-03
4.980000000000e-01	8.505992398074e+01	4.275720127858e-03	4.275720127858e-03
4.990000000000e-01	8.441522002402e+01	4.284189782181e-03	4.284189782181e-03
5.000000000000e-01	8.377051606730e+01	4.292659436500e-03	4.292659436500e-03
5.010000000000e-01	8.312486863169e+01	4.300499536475e-03	4.300499536475e-03
5.020000000000e-01	8.247922119608e+01	4.308339636451e-03	4.308339636451e-03
5.030000000000e-01	8.183311309957e+01	4.315839530491e-03	4.315839530491e-03
5.040000000000e-01	8.118654434218e+01	4.322999218602e-03	4.322999218602e-03
5.050000000000e-01	8.053997558478e+01	4.330158906710e-03	4.330158906710e-03
5.060000000000e-01	7.989250657429e+01	4.336588404232e-03	4.336588404232e-03
5.070000000000e-01	7.924503756379e+01	4.343017901754e-03	4.343017901754e-03
5.080000000000e-01	7.859712842984e+01	4.349058058950e-03	4.349058058950e-03
5.090000000000e-01	7.794877917244e+01	4.354708875827e-03	4.354708875827e-03
5.100000000000e-01	7.730042991504e+01	4.360359692700e-03	4.360359692700e-03
5.110000000000e-01	7.665121938356e+01	4.365184830626e-03	4.365184830626e-03
5.120000000000e-01	7.600200885209e+01	4.370009968552e-03	4.370009968552e-03
5.130000000000e-01	7.535237666938e+01	4.374399611525e-03	4.374399611525e-03
5.140000000000e-01	7.470232283545e+01	4.378353759554e-03	4.378353759554e-03
5.150000000000e-01	7.405226900152e+01	4.382307907578e-03	4.382307907578e-03
5.160000000000e-01	7.340138887064e+01	4.385347629658e-03	4.385347629658e-03
5.170000000000e-01	7.275050873975e+01	4.388387351738e-03	4.388387351738e-03
5.180000000000e-01	7.209922349899e+01	4.390949169679e-03	4.390949169679e-03
5.190000000000e-01	7.144753314836e+01	4.393033083492e-03	4.393033083492e-03
5.200000000000e-01	7.079584279772e+01	4.395116997300e-03	4.395116997300e-03
5.210000000000e-01	7.014335741671e+01	4.396205943878e-03	4.396205943878e-03
5.220000000000e-01	6.949087203571e+01	4.397294890456e-03	4.397294890456e-03
5.230000000000e-01	6.883799631173e+01	4.397867965528e-03	4.397867965528e-03
5.240000000000e-01	6.818473024479e+01	4.397925169106e-03	4.397925169106e-03
5.250000000000e-01	6.753146417785e+01	4.397982372679e-03	4.397982372679e-03
5.260000000000e-01	6.687743096968e+01	4.396973590326e-03	4.396973590326e-03
5.270000000000e-01	6.622339776152e+01	4.395964807972e-03	4.395964807972e-03
5.280000000000e-01	6.556898737888e+01	4.394407247079e-03	4.394407247079e-03
5.290000000000e-01	6.491419982177e+01	4.392300907656e-03	4.392300907656e-03
5.300000000000e-01	6.425941226465e+01	4.390194568227e-03	4.390194568227e-03
5.310000000000e-01	6.360388244768e+01	4.386961900294e-03	4.386961900294e-03
5.320000000000e-01	6.294835263071e+01	4.383729232360e-03	4.383729232360e-03
5.330000000000e-01	6.229245740227e+01	4.379920472537e-03	4.379920472537e-03
5.340000000000e-01	6.163619676236e+01	4.375535620839e-03	4.375535620839e-03
5.350000000000e-01	6.097993612244e+01	4.371150769133e-03	4.371150769133e-03
5.360000000000e-01	6.032295549691e+01	4.365590899380e-03	4.365590899380e-03
5.370000000000e-01	5.966597487138e+01	4.360031029627e-03	4.360031029627e-03
5.380000000000e-01	5.900863939887e+01	4.353873790578e-03	4.353873790578e-03
5.390000000000e-01	5.835094907940e+01	4.347119182246e-03	4.347119182246e-03
5.400000000000e-01	5.769325875993e+01	4.340364573907e-03	4.340364573907e-03
5.410000000000e-01	5.703486854773e+01	4.332398700840e-03	4.332398700840e-03
5.420000000000e-01	5.637647833553e+01	4.324432827773e-03	4.324432827773e-03
5.430000000000e-01	5.571774286043e+01	4.315854690560e-03	4.315854690560e-03
5.440000000000e-01	5.505866212242e+01	4.306664289215e-03	4.306664289215e-03
5.450000000000e-01	5.439958138440e+01	4.297473887864e-03	4.297473887864e-03
5.460000000000e-01	5.373981911015e+01	4.287049013066e-03	4.287049013066e-03
5.470000000000e-01	5.308005683590e+01	4.276624138267e-03	4.276624138267e-03
5.480000000000e-01	5.241995812845e+01	4.265578734926e-03	4.265578734926e-03
5.490000000000e-01	5.175952298780e+01	4.253912803054e-03	4.253912803054e-03
5.500000000000e-01	5.109908784715e+01	4.242246871175e-03	4.242246871175e-03
5.510000000000e-01	5.043798824822e+01	4.229336690752e-03	4.229336690752e-03
5.520000000000e-01	4.977688864929e+01	4.216426510330e-03	4.216426510330e-03
5.530000000000e-01	4.911546092354e+01	4.202894314959e-03	4.202894314959e-03
5.540000000000e-01	4.845370507097e+01	4.188740104655e-03	4.188740104655e-03
5.550000000000e-01	4.779194921839e+01	4.174585894344e-03	4.174585894344e-03
5.560000000000e-01	4.712954517162e+01	4.159191288443e-03	4.159191288443e-03
5.570000000000e-01	4.646714112485e+01	4.143796682542e-03	4.143796682542e-03
5.580000000000e-01	4.580441696717e+01	4.127785400310e-03	4.127785400310e-03
5.590000000000e-01	4.514137269857e+01	4.111157441759e-03	4.111157441759e-03
5.600000000000e-01	4.447832842998e+01	4.094529483202e-03	4.094529483202e-03
5.610000000000e-01	4.381465188267e+01	4.076678604371e-03	4.076678604371e-03
5.620000000000e-01	4.315097533536e+01	4.058827725539e-03	4.058827725539e-03
5.630000000000e-01	4.248698663424e+01	4.040372281789e-03	4.040372281789e-03
5.640000000000e-01	4.182268577931e+01	4.021312273134e-03	4.021312273134e-03
5.650000000000e-01	4.115838492437e+01	4.002252264472e-03	4.002252264472e-03
5.660000000000e-01	4.049346781747e+01	3.982000231336e-03	3.982000231336e-03
5.670000000000e-01	3.982855071057e+01	3.961748198201e-03	3.961748198201e-03
5.680000000000e-01	3.916332957563e+01	3.940910335538e-03	3.940910335538e-03
5.690000000000e-01	3.849780441265e+01	3.919486643359e-03	3.919486643359e-03
5.700000000000e-01	3.783227924966e+01	3.898062951175e-03	3.898062951175e-03
5.710000000000e-01	3.716615442136e+01	3.875491159398e-03	3.875491159398e-03
5.720000000000e-01	3.650002959305e+01	3.852919367621e-03	3.852919367621e-03
5.730000000000e-01	3.583360925160e+01	3.829786864252e-03	3.829786864252e-03
5.740000000000e-01	3.516689339701e+01	3.806093649304e-03	3.806093649304e-03
5.750000000000e-01	3.450017754241e+01	3.782400434350e-03	3.782400434350e-03
5.760000000000e-01	3.383287960087e+01	3.757615502055e-03	3.757615502055e-03
5.770000000000e-01	3.316558165934e+01	3.732830569760e-03	3.732830569760e-03
5.780000000000e-01	3.249799731941e+01	3.707516097531e-03	3.707516097531e-03
5.790000000000e-01	3.183012658108e+01	3.681672085381e-03	3.681672085381e-03
5.800000000000e-01	3.116225584276e+01	3.655828073225e-03	3.655828073225e-03
5.810000000000e-01	3.049382199744e+01	3.628960442956e-03	3.628960442956e-03
5.820000000000e-01	2.982538815211e+01	3.602092812686e-03	3.602092812686e-03
5.830000000000e-01	2.915667782149e+01	3.574732458021e-03	3.574732458021e-03
5.840000000000e-01	2.848769100558e+01	3.546879378970e-03	3.546879378970e-03
