# t_ns	Wlong_V/pC	Wxdip_V/pCmm	Wydip_V/pCmm
3.280000000000e-01	-6.727265828842e-02	-1.994845998859e-02	-1.994845998859e-02
3.290000000000e-01	-6.634662421219e-02	-2.005018242716e-02	-2.005018242716e-02
3.300000000000e-01	-6.542059013110e-02	-2.015190486580e-02	-2.015190486580e-02
3.310000000000e-01	-6.359820114527e-02	-2.026738167238e-02	-2.026738167238e-02
3.320000000000e-01	-6.177581215944e-02	-2.038285847895e-02	-2.038285847895e-02
3.330000000000e-01	-5.955322638024e-02	-2.050240301415e-02	-2.050240301415e-02
3.340000000000e-01	-5.693044381634e-02	-2.062601527788e-02	-2.062601527788e-02
3.350000000000e-01	-5.430766124885e-02	-2.074962754163e-02	-2.074962754163e-02
3.360000000000e-01	-5.102407813613e-02	-2.087696415056e-02	-2.087696415056e-02
3.370000000000e-01	-4.774049502340e-02	-2.100430075950e-02	-2.100430075950e-02
3.380000000000e-01	-4.421673469442e-02	-2.113204224586e-02	-2.113204224586e-02
3.390000000000e-01	-4.045279715439e-02	-2.126018860964e-02	-2.126018860964e-02
3.400000000000e-01	-3.668885961292e-02	-2.138833497341e-02	-2.138833497341e-02
3.410000000000e-01	-3.265917114277e-02	-2.151594461097e-02	-2.151594461097e-02
3.420000000000e-01	-2.862948267261e-02	-2.164355424854e-02	-2.164355424854e-02
3.430000000000e-01	-2.458599477482e-02	-2.177093654249e-02	-2.177093654249e-02
3.440000000000e-01	-2.052870744969e-02	-2.189809149282e-02	-2.189809149282e-02
3.450000000000e-01	-1.647142012576e-02	-2.202524644316e-02	-2.202524644316e-02
3.460000000000e-01	-1.263416997253e-02	-2.215313497483e-02	-2.215313497483e-02
3.470000000000e-01	-8.796919819312e-03	-2.228102350649e-02	-2.228102350649e-02
3.480000000000e-01	-5.189936748290e-03	-2.241019712688e-02	-2.241019712688e-02
3.490000000000e-01	-1.813220754475e-03	-2.254065583598e-02	-2.254065583598e-02
3.500000000000e-01	1.563495235675e-03	-2.267111454509e-02	-2.267111454509e-02
3.510000000000e-01	4.264226694552e-03	-2.280609489727e-02	-2.280609489727e-02
3.520000000000e-01	6.964958153430e-03	-2.294107524944e-02	-2.294107524944e-02
3.530000000000e-01	9.241321258976e-03	-2.307907821217e-02	-2.307907821217e-02
3.540000000000e-01	1.109331602039e-02	-2.322010378540e-02	-2.322010378540e-02
3.550000000000e-01	1.294531077659e-02	-2.336112935866e-02	-2.336112935866e-02
3.560000000000e-01	1.383424811341e-02	-2.350880907790e-02	-2.350880907790e-02
3.570000000000e-01	1.472318545023e-02	-2.365648879714e-02	-2.365648879714e-02
3.580000000000e-01	1.510874768313e-02	-2.380715608354e-02	-2.380715608354e-02
3.590000000000e-01	1.499093482303e-02	-2.396081093703e-02	-2.396081093703e-02
3.600000000000e-01	1.487312195765e-02	-2.411446579054e-02	-2.411446579054e-02
3.610000000000e-01	1.378274967862e-02	-2.427191288857e-02	-2.427191288857e-02
3.620000000000e-01	1.269237739959e-02	-2.442935998661e-02	-2.442935998661e-02
3.630000000000e-01	1.117240300313e-02	-2.458684350828e-02	-2.458684350828e-02
3.640000000000e-01	9.222826498544e-03	-2.474436345358e-02	-2.474436345358e-02
3.650000000000e-01	7.273249990319e-03	-2.490188339886e-02	-2.490188339886e-02
3.660000000000e-01	4.651757406647e-03	-2.505437673172e-02	-2.505437673172e-02
3.670000000000e-01	2.030264822976e-03	-2.520687006457e-02	-2.520687006457e-02
3.680000000000e-01	-8.024272300402e-04	-2.535377577567e-02	-2.535377577567e-02
3.690000000000e-01	-3.846318747821e-03	-2.549509386511e-02	-2.549509386511e-02
3.700000000000e-01	-6.890210266297e-03	-2.563641195446e-02	-2.563641195446e-02
3.710000000000e-01	-1.006228692249e-02	-2.575982921783e-02	-2.575982921783e-02
3.720000000000e-01	-1.323436357868e-02	-2.588324648119e-02	-2.588324648119e-02
3.730000000000e-01	-1.631214979625e-02	-2.599434490818e-02	-2.599434490818e-02
3.740000000000e-01	-1.929564557722e-02	-2.609312449906e-02	-2.609312449906e-02
3.750000000000e-01	-2.227914135546e-02	-2.619190408977e-02	-2.619190408977e-02
3.760000000000e-01	-2.475979560522e-02	-2.625989961808e-02	-2.625989961808e-02
3.770000000000e-01	-2.724044985498e-02	-2.632789514639e-02	-2.632789514639e-02
3.780000000000e-01	-2.932677021031e-02	-2.637800906148e-02	-2.637800906148e-02
3.790000000000e-01	-3.101875667977e-02	-2.641024136375e-02	-2.641024136375e-02
3.800000000000e-01	-3.271074314369e-02	-2.644247366580e-02	-2.644247366580e-02
3.810000000000e-01	-3.338126397756e-02	-2.643562436606e-02	-2.643562436606e-02
3.820000000000e-01	-3.405178481142e-02	-2.642877506632e-02	-2.642877506632e-02
3.830000000000e-01	-3.413223155284e-02	-2.640173651301e-02	-2.640173651301e-02
3.840000000000e-01	-3.362260421461e-02	-2.635450870657e-02	-2.635450870657e-02
3.850000000000e-01	-3.311297686960e-02	-2.630728089991e-02	-2.630728089991e-02
3.860000000000e-01	-3.135427862362e-02	-2.622059077398e-02	-2.622059077398e-02
3.870000000000e-01	-2.959558037764e-02	-2.613390064806e-02	-2.613390064806e-02
3.880000000000e-01	-2.722710947988e-02	-2.602904564933e-02	-2.602904564933e-02
3.890000000000e-01	-2.424886594356e-02	-2.590602577818e-02	-2.590602577818e-02
3.900000000000e-01	-2.127062240132e-02	-2.578300590687e-02	-2.578300590687e-02
3.910000000000e-01	-1.720159885277e-02	-2.562881956139e-02	-2.562881956139e-02
3.920000000000e-01	-1.313257530422e-02	-2.547463321590e-02	-2.547463321590e-02
3.930000000000e-01	-8.628476770441e-03	-2.530828214339e-02	-2.530828214339e-02
3.940000000000e-01	-3.689303260856e-03	-2.512976634412e-02	-2.512976634412e-02
3.950000000000e-01	1.249870251835e-03	-2.495125054475e-02	-2.495125054475e-02
3.960000000000e-01	6.761796942422e-03	-2.475642193074e-02	-2.475642193074e-02
3.970000000000e-01	1.227372363301e-02	-2.456159331674e-02	-2.456159331674e-02
3.980000000000e-01	1.789579111106e-02	-2.436291415730e-02	-2.436291415730e-02
3.990000000000e-01	2.362799937420e-02	-2.416038445253e-02	-2.416038445253e-02
4.000000000000e-01	2.936020763646e-02	-2.395785474776e-02	-2.395785474776e-02
4.010000000000e-01	3.493171089075e-02	-2.375621048901e-02	-2.375621048901e-02
4.020000000000e-01	4.050321414504e-02	-2.355456623026e-02	-2.355456623026e-02
4.030000000000e-01	4.580423978733e-02	-2.335734588062e-02	-2.335734588062e-02
4.040000000000e-01	5.083478782347e-02	-2.316454943997e-02	-2.316454943997e-02
4.050000000000e-01	5.586533585478e-02	-2.297175299941e-02	-2.297175299941e-02
4.060000000000e-01	6.000492003840e-02	-2.279461866729e-02	-2.279461866729e-02
4.070000000000e-01	6.414450422201e-02	-2.261748433516e-02	-2.261748433516e-02
4.080000000000e-01	6.769236082381e-02	-2.245081238614e-02	-2.245081238614e-02
4.090000000000e-01	7.064848985661e-02	-2.229460282000e-02	-2.229460282000e-02
4.100000000000e-01	7.360461888185e-02	-2.213839325398e-02	-2.213839325398e-02
4.110000000000e-01	7.516505786971e-02	-2.200656889182e-02	-2.200656889182e-02
4.120000000000e-01	7.672549685756e-02	-2.187474452967e-02	-2.187474452967e-02
4.130000000000e-01	7.753024081609e-02	-2.175590156837e-02	-2.175590156837e-02
4.140000000000e-01	7.757928976167e-02	-2.165004000766e-02	-2.165004000766e-02
4.150000000000e-01	7.762833869901e-02	-2.154417844709e-02	-2.154417844709e-02
4.160000000000e-01	7.615528345369e-02	-2.146406390911e-02	-2.146406390911e-02
4.170000000000e-01	7.468222820836e-02	-2.138394937114e-02	-2.138394937114e-02
4.180000000000e-01	7.249522513342e-02	-2.131582537299e-02	-2.131582537299e-02
4.190000000000e-01	6.959427424436e-02	-2.125969191440e-02	-2.125969191440e-02
4.200000000000e-01	6.669332334858e-02	-2.120355845594e-02	-2.120355845594e-02
4.210000000000e-01	6.255508642228e-02	-2.116845617718e-02	-2.116845617718e-02
4.220000000000e-01	5.841684949599e-02	-2.113335389842e-02	-2.113335389842e-02
4.230000000000e-01	5.379538082743e-02	-2.110692401920e-02	-2.110692401920e-02
4.240000000000e-01	4.869068042707e-02	-2.108916653932e-02	-2.108916653932e-02
4.250000000000e-01	4.358598002326e-02	-2.107140905951e-02	-2.107140905951e-02
4.260000000000e-01	3.784345261781e-02	-2.106705399057e-02	-2.106705399057e-02
4.270000000000e-01	3.210092521236e-02	-2.106269892163e-02	-2.106269892163e-02
4.280000000000e-01	2.621939737996e-02	-2.106317769099e-02	-2.106317769099e-02
4.290000000000e-01	2.019886912363e-02	-2.106849029854e-02	-2.106849029854e-02
4.300000000000e-01	1.417834086775e-02	-2.107380290613e-02	-2.107380290613e-02
4.310000000000e-01	8.242313080518e-03	-2.108565662060e-02	-2.108565662060e-02
4.320000000000e-01	2.306285293288e-03	-2.109751033507e-02	-2.109751033507e-02
4.330000000000e-01	-3.418870543030e-03	-2.111152493133e-02	-2.111152493133e-02
4.340000000000e-01	-8.933154433010e-03	-2.112770040931e-02	-2.112770040931e-02
4.350000000000e-01	-1.444743831915e-02	-2.114387588732e-02	-2.114387588732e-02
4.360000000000e-01	-1.925295919441e-02	-2.116323199717e-02	-2.116323199717e-02
4.370000000000e-01	-2.405848006968e-02	-2.118258810703e-02	-2.118258810703e-02
4.380000000000e-01	-2.840117961609e-02	-2.120351824260e-02	-2.120351824260e-02
4.390000000000e-01	-3.228105784369e-02	-2.122602240385e-02	-2.122602240385e-02
4.400000000000e-01	-3.616093606554e-02	-2.124852656512e-02	-2.124852656512e-02
4.410000000000e-01	-3.898169610419e-02	-2.127514683414e-02	-2.127514683414e-02
4.420000000000e-01	-4.180245614283e-02	-2.130176710316e-02	-2.130176710316e-02
4.430000000000e-01	-4.407144060312e-02	-2.133131505364e-02	-2.133131505364e-02
4.440000000000e-01	-4.578864949700e-02	-2.136379068551e-02	-2.136379068551e-02
4.450000000000e-01	-4.750585838512e-02	-2.139626631743e-02	-2.139626631743e-02
4.460000000000e-01	-4.816186611646e-02	-2.143678580852e-02	-2.143678580852e-02
4.470000000000e-01	-4.881787384779e-02	-2.147730529961e-02	-2.147730529961e-02
4.480000000000e-01	-4.900299133501e-02	-2.152297735926e-02	-2.152297735926e-02
4.490000000000e-01	-4.871721858833e-02	-2.157380198735e-02	-2.157380198735e-02
4.500000000000e-01	-4.843144583753e-02	-2.162462661550e-02	-2.162462661550e-02
4.510000000000e-01	-4.738432996465e-02	-2.168770239758e-02	-2.168770239758e-02
4.520000000000e-01	-4.633721409176e-02	-2.175077817965e-02	-2.175077817965e-02
4.530000000000e-01	-4.501978714063e-02	-2.182061675513e-02	-2.182061675513e-02
4.540000000000e-01	-4.343204911712e-02	-2.189721812387e-02	-2.189721812387e-02
4.550000000000e-01	-4.184431109196e-02	-2.197381949268e-02	-2.197381949268e-02
4.560000000000e-01	-3.995359532778e-02	-2.206426390200e-02	-2.206426390200e-02
4.570000000000e-01	-3.806287956359e-02	-2.215470831132e-02	-2.215470831132e-02
4.580000000000e-01	-3.613608722292e-02	-2.225166282166e-02	-2.225166282166e-02
4.590000000000e-01	-3.417321830654e-02	-2.235512743289e-02	-2.235512743289e-02
4.600000000000e-01	-3.221034939087e-02	-2.245859204418e-02	-2.245859204418e-02
4.610000000000e-01	-3.037743010125e-02	-2.257305251231e-02	-2.257305251231e-02
4.620000000000e-01	-2.854451081164e-02	-2.268751298044e-02	-2.268751298044e-02
4.630000000000e-01	-2.685422525272e-02	-2.280589239702e-02	-2.280589239702e-02
4.640000000000e-01	-2.530657342139e-02	-2.292819076196e-02	-2.292819076196e-02
4.650000000000e-01	-2.375892159214e-02	-2.305048912691e-02	-2.305048912691e-02
4.660000000000e-01	-2.259243398184e-02	-2.317652427705e-02	-2.317652427705e-02
4.670000000000e-01	-2.142594637154e-02	-2.330255942719e-02	-2.330255942719e-02
4.680000000000e-01	-2.046519282855e-02	-2.342808775451e-02	-2.342808775451e-02
4.690000000000e-01	-1.971017334840e-02	-2.355310925901e-02	-2.355310925901e-02
4.700000000000e-01	-1.895515387030e-02	-2.367813076347e-02	-2.367813076347e-02
4.710000000000e-01	-1.857700520866e-02	-2.379710634262e-02	-2.379710634262e-02
4.720000000000e-01	-1.819885654702e-02	-2.391608192177e-02	-2.391608192177e-02
4.730000000000e-01	-1.796303907521e-02	-2.402957949119e-02	-2.402957949119e-02
4.740000000000e-01	-1.786955279014e-02	-2.413759905099e-02	-2.413759905099e-02
4.750000000000e-01	-1.777606650588e-02	-2.424561861071e-02	-2.424561861071e-02
4.760000000000e-01	-1.783041998747e-02	-2.433829430728e-02	-2.433829430728e-02
4.770000000000e-01	-1.788477346907e-02	-2.443097000384e-02	-2.443097000384e-02
4.780000000000e-01	-1.793096937979e-02	-2.451421911063e-02	-2.451421911063e-02
4.790000000000e-01	-1.796900771980e-02	-2.458804162786e-02	-2.458804162786e-02
4.800000000000e-01	-1.800704605879e-02	-2.466186414496e-02	-2.466186414496e-02
4.810000000000e-01	-1.785704164173e-02	-2.471448013170e-02	-2.471448013170e-02
4.820000000000e-01	-1.770703722467e-02	-2.476709611844e-02	-2.476709611844e-02
4.830000000000e-01	-1.738347352677e-02	-2.480859605201e-02	-2.480859605201e-02
4.840000000000e-01	-1.688635055180e-02	-2.483897993264e-02	-2.483897993264e-02
4.850000000000e-01	-1.638922757426e-02	-2.486936381316e-02	-2.486936381316e-02
4.860000000000e-01	-1.541722963137e-02	-2.487786806995e-02	-2.487786806995e-02
4.870000000000e-01	-1.444523168847e-02	-2.488637232675e-02	-2.488637232675e-02
4.880000000000e-01	-1.319521481854e-02	-2.488476464939e-02	-2.488476464939e-02
4.890000000000e-01	-1.166717902759e-02	-2.487304503810e-02	-2.487304503810e-02
4.900000000000e-01	-1.013914323350e-02	-2.486132542671e-02	-2.486132542671e-02
4.910000000000e-01	-8.030903737789e-03	-2.483215015520e-02	-2.483215015520e-02
4.920000000000e-01	-5.922664242075e-03	-2.480297488369e-02	-2.480297488369e-02
4.930000000000e-01	-3.543014431794e-03	-2.476686894750e-02	-2.476686894750e-02
4.940000000000e-01	-8.919543128314e-04	-2.472383234680e-02	-2.472383234680e-02
4.950000000000e-01	1.759105808547e-03	-2.468079574604e-02	-2.468079574604e-02
4.960000000000e-01	4.855751373231e-03	-2.462796624422e-02	-2.462796624422e-02
4.970000000000e-01	7.952396937914e-03	-2.457513674240e-02	-2.457513674240e-02
4.980000000000e-01	1.119715597798e-02	-2.451949117305e-02	-2.451949117305e-02
4.990000000000e-01	1.459002849023e-02	-2.446102953624e-02	-2.446102953624e-02
5.000000000000e-01	1.798290100306e-02	-2.440256789943e-02	-2.440256789943e-02
5.010000000000e-01	2.148347766229e-02	-2.434235414954e-02	-2.434235414954e-02
5.020000000000e-01	2.498405432152e-02	-2.428214039965e-02	-2.428214039965e-02
5.030000000000e-01	2.843308333470e-02	-2.422268650291e-02	-2.422268650291e-02
5.040000000000e-01	3.183056470295e-02	-2.416399245931e-02	-2.416399245931e-02
5.050000000000e-01	3.522804606947e-02	-2.410529841573e-02	-2.410529841573e-02
5.060000000000e-01	3.830850280813e-02	-2.405053763553e-02	-2.405053763553e-02
5.070000000000e-01	4.138895954679e-02	-2.399577685533e-02	-2.399577685533e-02
5.080000000000e-01	4.421214129725e-02	-2.394368575386e-02	-2.394368575386e-02
5.090000000000e-01	4.677804806510e-02	-2.389426433105e-02	-2.389426433105e-02
5.100000000000e-01	4.934395482928e-02	-2.384484290827e-02	-2.384484290827e-02
5.110000000000e-01	5.123222013898e-02	-2.380112401269e-02	-2.380112401269e-02
5.120000000000e-01	5.312048544868e-02	-2.375740511710e-02	-2.375740511710e-02
5.130000000000e-01	5.461300019643e-02	-2.371623731277e-02	-2.371623731277e-02
5.140000000000e-01	5.570976439080e-02	-2.367762059963e-02	-2.367762059963e-02
5.150000000000e-01	5.680652858058e-02	-2.363900388651e-02	-2.363900388651e-02
5.160000000000e-01	5.705733019242e-02	-2.360410918227e-02	-2.360410918227e-02
5.170000000000e-01	5.730813180425e-02	-2.356921447803e-02	-2.356921447803e-02
5.180000000000e-01	5.714071764608e-02	-2.353523420078e-02	-2.353523420078e-02
5.190000000000e-01	5.655508772696e-02	-2.350216835050e-02	-2.350216835050e-02
5.200000000000e-01	5.596945780371e-02	-2.346910250022e-02	-2.346910250022e-02
5.210000000000e-01	5.461954663432e-02	-2.343577998768e-02	-2.343577998768e-02
5.220000000000e-01	5.326963546493e-02	-2.340245747515e-02	-2.340245747515e-02
5.230000000000e-01	5.160138865147e-02	-2.336803758304e-02	-2.336803758304e-02
5.240000000000e-01	4.961480620084e-02	-2.333252031138e-02	-2.333252031138e-02
5.250000000000e-01	4.762822374768e-02	-2.329700303970e-02	-2.329700303970e-02
5.260000000000e-01	4.517582850728e-02	-2.325782297517e-02	-2.325782297517e-02
5.270000000000e-01	4.272343326687e-02	-2.321864291064e-02	-2.321864291064e-02
5.280000000000e-01	4.013715939039e-02	-2.317726805946e-02	-2.317726805946e-02
5.290000000000e-01	3.741700688073e-02	-2.313369842168e-02	-2.313369842168e-02
5.300000000000e-01	3.469685437074e-02	-2.309012878387e-02	-2.309012878387e-02
5.310000000000e-01	3.191587179270e-02	-2.304237487194e-02	-2.304237487194e-02
5.320000000000e-01	2.913488921466e-02	-2.299462096002e-02	-2.299462096002e-02
5.330000000000e-01	2.642197515387e-02	-2.294538850238e-02	-2.294538850238e-02
5.340000000000e-01	2.377712960883e-02	-2.289467749906e-02	-2.289467749906e-02
5.350000000000e-01	2.113228406546e-02	-2.284396649574e-02	-2.284396649574e-02
5.360000000000e-01	1.879304095739e-02	-2.279252583583e-02	-2.279252583583e-02
5.370000000000e-01	1.645379784931e-02	-2.274108517592e-02	-2.274108517592e-02
5.380000000000e-01	1.433103869634e-02	-2.269082738794e-02	-2.269082738794e-02
5.390000000000e-01	1.242476349376e-02	-2.264175247186e-02	-2.264175247186e-02
5.400000000000e-01	1.051848829394e-02	-2.259267755582e-02	-2.259267755582e-02
5.410000000000e-01	9.120144475986e-03	-2.254970061303e-02	-2.254970061303e-02
5.420000000000e-01	7.721800658030e-03	-2.250672367024e-02	-2.250672367024e-02
5.430000000000e-01	6.586163402116e-03	-2.246882603483e-02	-2.246882603483e-02
5.440000000000e-01	5.713232702548e-03	-2.243600770668e-02	-2.243600770668e-02
5.450000000000e-01	4.840302005615e-03	-2.240318937860e-02	-2.240318937860e-02
5.460000000000e-01	4.453342318794e-03	-2.238456214980e-02	-2.238456214980e-02
5.470000000000e-01	4.066382631974e-03	-2.236593492099e-02	-2.236593492099e-02
5.480000000000e-01	3.877258486658e-03	-2.235621993020e-02	-2.235621993020e-02
5.490000000000e-01	3.885969878556e-03	-2.235541717723e-02	-2.235541717723e-02
5.500000000000e-01	3.894681271894e-03	-2.235461442438e-02	-2.235461442438e-02
5.510000000000e-01	4.168824006446e-03	-2.237452015531e-02	-2.237452015531e-02
5.520000000000e-01	4.442966740998e-03	-2.239442588625e-02	-2.239442588625e-02
5.530000000000e-01	4.772063371932e-03	-2.242560487884e-02	-2.242560487884e-02
5.540000000000e-01	5.156113898055e-03	-2.246805713286e-02	-2.246805713286e-02
5.550000000000e-01	5.540164423886e-03	-2.251050938701e-02	-2.251050938701e-02
5.560000000000e-01	5.870248901621e-03	-2.257608500529e-02	-2.257608500529e-02
5.570000000000e-01	6.200333379357e-03	-2.264166062358e-02	-2.264166062358e-02
5.580000000000e-01	6.426096630201e-03	-2.271839875153e-02	-2.271839875153e-02
5.590000000000e-01	6.547538656416e-03	-2.280629938891e-02	-2.280629938891e-02
5.600000000000e-01	6.668980680801e-03	-2.289420002639e-02	-2.289420002639e-02
5.610000000000e-01	6.452758170329e-03	-2.300224965657e-02	-2.300224965657e-02
5.620000000000e-01	6.236535659857e-03	-2.311029928675e-02	-2.311029928675e-02
5.630000000000e-01	5.806688323651e-03	-2.322670097447e-02	-2.322670097447e-02
5.640000000000e-01	5.163216166344e-03	-2.335145471954e-02	-2.335145471954e-02
5.650000000000e-01	4.519744006501e-03	-2.347620846468e-02	-2.347620846468e-02
5.660000000000e-01	3.408670691351e-03	-2.361316238021e-02	-2.361316238021e-02
5.670000000000e-01	2.297597376201e-03	-2.375011629574e-02	-2.375011629574e-02
5.680000000000e-01	9.596108537027e-04	-2.389053448098e-02	-2.389053448098e-02
5.690000000000e-01	-6.052888712218e-04	-2.403441693585e-02	-2.403441693585e-02
5.700000000000e-01	-2.170188598241e-03	-2.417829939073e-02	-2.417829939073e-02
5.710000000000e-01	-4.121465697877e-03	-2.432341773847e-02	-2.432341773847e-02
5.720000000000e-01	-6.072742797514e-03	-2.446853608622e-02	-2.446853608622e-02
5.730000000000e-01	-8.159508429098e-03	-2.461140124338e-02	-2.461140124338e-02
